,season,episode,friend,script
0,season3,301plf,Chandler," (looks him in the eye) I'm not breaking up with her! (they stare at
each other for a while, then Joey blows in his face)"
0,season3,301plf,Monica," God, look what I found in the drain."
0,season3,301plf,Rachel, What?!
0,season3,301plf,Monica," It's some of Richard's hair! (holds it close to Ross) What do I do with
this?"
0,season3,301plf,Ross, Getting it away from me would be job one.
0,season3,301plf,Monica," It's weird, but you know what I don't wanna throw this away. I mean this
is like all I have left of him, gross, drain hair. Ooh! (drops it in Ross's cereal)"
0,season3,301plf,Phoebe," Ooh. Oh. It looks like, like a tiny little person drowning in your
cereal. (Ross gives her this look, like 'Yeah, doesn't it', and gets up to dump it down
the drain.)"
0,season3,301plf,Monica," God, what is wrong with me."
0,season3,301plf,Ross, You need to get some sleep.
0,season3,301plf,Monica, I need to get some Richard.
0,season3,301plf,Rachel," Monica, you broke up with him for a reason."
0,season3,301plf,Monica," I know, I know. I'm just so tired of-of missing him. I'm tired of
wondering why hasn't he called. Why hasn't he called!"
0,season3,301plf,Phoebe," Maybe, because you told him not to."
0,season3,301plf,Monica, What are you the memory woman?
0,season3,301plf,Joey," (entering) Their not breaking up. Chandler and Janice. Their not breaking
up. He didn't blink or anything."
0,season3,301plf,Rachel," Well, you know I'm not surprised. I mean have you seen them together,
they're really cute."
0,season3,301plf,Joey, Cute! This is Janice! You remember Janice?
0,season3,301plf,Rachel," Yes, Joey, I remember, she's annoying, but you know what she's-she's his
girlfriend now. I mean what can we do?"
0,season3,301plf,Joey," There you go! That's the spirit I'm looking for! What can we do? Huh? All
right who's first? Huh? Ross?"
0,season3,301plf,Ross," Well I'm thinking that Chandler's our friend and Janice makes him happy,
so I say we just all be adult about it and accept her."
0,season3,301plf,Joey," Yeah, we'll call that Plan B. All right?"
0,season3,301plf,Rachel," (she leans over and kisses him on the cheek) Honey, I was wondering...."
0,season3,301plf,Ross, Hmm?
0,season3,301plf,Rachel," Do you still have that, um, Navy uniform?"
0,season3,301plf,Ross," Nooo, I had to return it to the costume place."
0,season3,301plf,Rachel, Hmm.
0,season3,301plf,Ross, I think I have an old band uniform from high school.
0,season3,301plf,Rachel," You remember not having sex in high school, right?"
0,season3,301plf,Ross, Yeah.
0,season3,301plf,Rachel," Well honey, what about you?"
0,season3,301plf,Ross, What?
0,season3,301plf,Rachel," I mean do you have any fun, you know, fantasy type things?"
0,season3,301plf,Ross, No.
0,season3,301plf,Rachel, Come on you gotta have one!
0,season3,301plf,Ross, Nope.
0,season3,301plf,Rachel," Ross, you know what..."
0,season3,301plf,Ross, What?
0,season3,301plf,Rachel," ...if you tell me, I might do it."
0,season3,301plf,Ross," Okay, umm. Did you ever see, um, <em>Return Of The Jedi</em>?"
0,season3,301plf,Rachel, Yeah.
0,season3,301plf,Ross," Do you remember the scene with, um, Jabba the Hut? Well Jabba had as, as
his prisoner, um, Princess Leia. "
0,season3,301plf,Rachel, Oooh!
0,season3,301plf,Ross," Princess Leia, was wearing this, um, gold bikini thing. It was pretty
cool."
0,season3,301plf,Phoebe," Yeah, oh, Princess Leia and the gold bikini, every guy our age loved
that."
0,season3,301plf,Rachel, Really!
0,season3,301plf,Phoebe," Um, um. It's huge. Yeah, that's the moment, when-when, you know she
stopped being a princess, and became, like, a woman, you know."
0,season3,301plf,Rachel, Did you ever do the-the Leia thing?
0,season3,301plf,Phoebe," Oh, yeah, um-mm. Oh!"
0,season3,301plf,Rachel, Really! That-that great huh?
0,season3,301plf,Phoebe, No it's just that I got this new pager and I have it on vibrate. See ya!
0,season3,301plf,Ross, (entering with Monica in tow) Hey!
0,season3,301plf,Rachel, Hi you guys!
0,season3,301plf,Ross," Look who I found standing outside of the Szechwan Dragon staring at a
parking meter."
0,season3,301plf,Rachel, Mon. Hi! 
0,season3,301plf,Monica, Hi.
0,season3,301plf,Rachel, Why aren't you at work?
0,season3,301plf,Monica," Oh, they-they sent me home."
0,season3,301plf,Rachel, Why?
0,season3,301plf,Monica, Because I don't work at the Szechwan Dragon.
0,season3,301plf,Ross, Okay.
0,season3,301plf,Rachel," You really, really need to get some sleep, honey."
0,season3,301plf,Monica, I know I do.
0,season3,301plf,Ross, Hi.
0,season3,301plf,Rachel, Hi.
0,season3,301plf,Ross, Guess what?
0,season3,301plf,Rachel, What?
0,season3,301plf,Ross, They published my paper.
0,season3,301plf,Rachel," Oh, really, let me see, let me see."
0,season3,301plf,Phoebe," Rach, look! (she holds two buns up to her ears to make her hair look
like the Princess Leia 'do.) Oh, hi! Where is my strong Ross Skywalker to come rescue me.
(Ross stands up horrified) There he is."
0,season3,301plf,Chandler, Hey!
0,season3,301plf,Joey, Wheel!
0,season3,301plf,Chandler, Of!
0,season3,301plf,Joey, Fortune! This guy is so stupid. (yelling) It's Count Rushmore!!
0,season3,301plf,Chandler," You know, you should really go on this show. All right, listen, I got
three tickets to the Rangers tonight. What'd ya' say?"
0,season3,301plf,Joey," I say, 'I am there!' Cool! Aw, is Ross going to?"
0,season3,301plf,Chandler," No, Janice."
0,season3,301plf,Joey," Jan-ice. 'Cause I, just, I feel bad for Ross, you know, we-we always go
together, we're like the three hocke-teers."
0,season3,301plf,Chandler," You know, I may be way out on a limb here, but do you, do you, have a
problem with Janice?"
0,season3,301plf,Joey," No, Yeeees. God, how do I say this. (walks into the kitchen, Chandler
follows closely, he turns around and gets startled). Oh, hi, you know that girl from the
Greek restaurant with the hair (holds his hands up to signify she has big hair)?"
0,season3,301plf,Chandler," Ooh, that girl that I hate, eww, drives me crazy, eww, eww, oh!"
0,season3,301plf,Joey," Look, I don't hate Janice, she's-she's just a lot to take, you know."
0,season3,301plf,Chandler," Well, there you go."
0,season3,301plf,Joey," Oh, hey. Come on man, don't look at me like that, she used to drive you
nuts before too, remember?"
0,season3,301plf,Chandler," Well, I'm crazy about her now. I think this could be the real thing.
Capital 'R'! Capital 'T'! (Joey stares at him) Don't worry, those are the right letters."
0,season3,301plf,Joey," Look, what do you want me to say?"
0,season3,301plf,Chandler, I want you to say that you like her!
0,season3,301plf,Joey," I can't. It's like this chemical thing, you know. Every time she starts
laughing, I just wanna (grimaces and tenses up) pull my arm off just so that I can have
something to throw at her. "
0,season3,301plf,Chandler," Thanks for trying. (grabs the ticket and starts to leave) Oh, and by
the way there is no Count Rushmore!"
0,season3,301plf,Joey," Yeah, then-then who's the guy that painted the faces on the mountain?
(Chandler gives him a look like 'You stupid idiot!')"
0,season3,301plf,Ross, How could you have told her? 
0,season3,301plf,Rachel," Ross, I didn't think it would that big of a deal."
0,season3,301plf,Ross," Oh, she didn't think it would be that big of deal."
0,season3,301plf,Rachel," Okay, who are you talking to when you do that?"
0,season3,301plf,Ross," Look, that was supposed to be like a private, personal thing between us."
0,season3,301plf,Rachel," Okay, Ross, Phoebe is my girlfriend, okay, we tell each other
everything. You know, I mean, come on, guys do the same thing, I mean, what about all that
locker room stuff."
0,season3,301plf,Ross," That's different, okay. That's like, uh 'Who dated a stripper?' or 'Who
did it on the back of the Staton Island Ferry?'."
0,season3,301plf,Rachel, Were both of those Joey?
0,season3,301plf,Ross," Yeah. Look, you don't, you don't talk about like, you know, your
girlfriend and the intimate stuff you, you do with her."
0,season3,301plf,Rachel, Not even with your best friend.
0,season3,301plf,Ross, Noo!
0,season3,301plf,Rachel," That is so sad. Your missing out on so much, Ross. I mean, the bonding
and the sharing, you know. And-and knowing that someone else is going through the same
thing you are."
0,season3,301plf,Ross," Hmph. So what you, you tell each other everything?"
0,season3,301plf,Rachel, Pretty much.
0,season3,301plf,Ross," Did you talk about the night of five times? Do you tell people about the
night of five times? "
0,season3,301plf,Rachel," Uh, honey, yeah that was with Carol."
0,season3,301plf,Ross," I know, but it's still worth mentioning, I think."
0,season3,301plf,Phoebe," ( in a soothing voice) Relax every muscle in your body. Listen to the
plinky-plunky music. Okay, now close you eyes, and think of a happy place. Okay, tell me
your happy place."
0,season3,301plf,Monica," Richard's living room, drinking wine."
0,season3,301plf,Phoebe," All right. No, no, no, not a Richard thing, just put down the glass. And
get out!"
0,season3,301plf,Monica," I'm sorry, but that's my happy place."
0,season3,301plf,Phoebe," Well, okay, fine, use my happy place. Okay, I'm just gonna, I have to
ask that you don't move anything."
0,season3,301plf,Monica," All right, I'll try not to."
0,season3,301plf,Phoebe," Okay, all right, so, your in a meadow, millions of stars in the sky...."
0,season3,301plf,Monica, Do you think breaking up with him was a huge mistake?
0,season3,301plf,Phoebe," All right, there are no questions in the happy place. Okay, just, the
warm breeze, and the moonlight flowing through the trees...."
0,season3,301plf,Monica," I'll bet he's totally over me, I'll bet he's fine."
0,season3,301plf,Phoebe," All right, betting and wagering of any kind, are, I'm sure, not
permitted in the happy place. Okay. Just-just, you know, the-the lovely waterfalls, and
the, the trickling fountains. And the-the calming sounds of the babbling brook...."
0,season3,301plf,Monica," Okay, this isn't working. I'm still awake and now I have to pee."
0,season3,301plf,Janice," So, I hear, you hate me!"
0,season3,301plf,Joey," I, ah, I never said hate, I was very careful about that."
0,season3,301plf,Janice," A little birdie told me something about you wanting to rip your arm off
and throw it at me."
0,season3,301plf,Joey, And you got a 'hate' from that?! Your taking a big leap there...
0,season3,301plf,Janice," All right, fine, fine, fine, fine, fine, we've got to do something about
our little situation here Joey. So, this is my idea"
0,season3,301plf,Joey, But what does that gonna do...
0,season3,301plf,Janice, For Chandler!
0,season3,301plf,Joey, Okay. I'm in.
0,season3,301plf,Janice, Okay. All right. This is what we're gonna call it
0,season3,301plf,Joey, Does it have to be a whole day?
0,season3,301plf,Janice," Yes, because that's how long it takes to love me."
0,season3,301plf,Joey," Yeah, I know, I sleep in the next room."
0,season3,301plf,Monica," (crying) So, I went down to the post office, and it turns out it was
those videos that I ordered for Richard about the Civil War. He loved the Civil War."
0,season3,301plf,Phoebe," Monica, do you want us to take you home?"
0,season3,301plf,Monica," Uh, huh. (to Ross) Or maybe to a galaxy far, far away. (Rachel, Monica,
and Phoebe leave)"
0,season3,301plf,Ross, Women tell each other everything. Did you know that?
0,season3,301plf,Chandler," Umm, yeah."
0,season3,301plf,Ross," No Chandler, everything! Like stuff you like, stuff she likes, technique,
stamina, girth...."
0,season3,301plf,Chandler," Girth? Why, why, why, wh-why, why, why, why would they do this? "
0,season3,301plf,Ross," Rachel says sharing's great and supposedly, you know, we outta be doing
it. Do you wanna?"
0,season3,301plf,Chandler, We're not gonna talk about girth are we?
0,season3,301plf,Ross, Nooo!
0,season3,301plf,Chandler," Yeah, okay."
0,season3,301plf,Ross, Yeah?
0,season3,301plf,Chandler, Yeah! All right! You go first.
0,season3,301plf,Ross," Okay, okay, I'll go first."
0,season3,301plf,Chandler, Okay.
0,season3,301plf,Ross," So, uh, the other night Rachel and I are in bed talking about fantasies,
and I happened to describe a particular Star Wars thing...."
0,season3,301plf,Chandler, Princess Leia in the gold bikini.
0,season3,301plf,Ross, Yes! 
0,season3,301plf,Chandler, I know!
0,season3,301plf,Ross," Yes! Wow, well, that-that was easy. Okay, you-you go."
0,season3,301plf,Chandler, Okay.
0,season3,301plf,Ross, Okay.
0,season3,301plf,Chandler," Okay, you know, you know when your in bed, with a woman."
0,season3,301plf,Ross, Hmph.
0,season3,301plf,Chandler," And, ah, you know, your fooling around with her. And you get all these
like, mental images in your brain, you know, like Elle MacPherson, or that girl at the
Xerox place...."
0,season3,301plf,Ross," With the belly-button ring? Oh, muhawa!"
0,season3,301plf,Chandler," I know, And then all of the sudden your Mom pops into your head. And
your like 'Mom, get outta here!' You know, but of course, like, after that you can't
possibly think of anything else, and you can't, you know, stop what your doing. So it's
kinda like, you're, you know. You know...(Ross just stares at him). You don't know!"
0,season3,301plf,Ross," Your Mom, your telling me, your telling me, about your Mom, what is the
matter with you?"
0,season3,301plf,Chandler, You said...
0,season3,301plf,Ross," I said 'share' not 'scare'. Go sit over there! (Chandler
goes over and sits at a table and puts his head down)."
0,season3,301plf,Janice, We're baack!
0,season3,301plf,Joey, Hey!
0,season3,301plf,Chandler, What are you guys doing together?
0,season3,301plf,Janice, Joey and Janice's DAY OF FUN!!! (laughs)
0,season3,301plf,Chandler, Really.
0,season3,301plf,Joey," Yeah, yeah. We went to a Mets game, we got Chinese food, and you know, I
love this woman. You have got competition buddy."
0,season3,301plf,Janice," I just came by to give you a kiss, I have to go pick up the baby, so.
I'll see you later sweetheart, you too Chandler. (laughs)"
0,season3,301plf,Chandler, You still can't stand her can you?
0,season3,301plf,Joey," I'm sorry man, I tired, I really did."
0,season3,301plf,Chandler," Well, you know, I appreciate you giving it a shot."
0,season3,301plf,Joey," But, hey, look, you know the good thing is, is that we spent the whole day
together and I survived, and what's even more amazing, so did she. It was bat day at Shea
Stadium."
0,season3,301plf,Chandler," Well, I guess that's something."
0,season3,301plf,Joey," No man, that's huge! Now, I know I can stand to be around her, which means
I get to hang out with you, which is kinda the whole point, anyway."
0,season3,301plf,Chandler, Okay.
0,season3,301plf,Joey," Oh, hey, Chandler, we, ah, we stopped by the coffee shop and ran into
Ross."
0,season3,301plf,Chandler, Oh God!
0,season3,301plf,Joey," Hey, if it makes you feel any better, I do it too."
0,season3,301plf,Chandler, Really?
0,season3,301plf,Joey," Oh yeah, I always picture your Mom when I'm having sex."
0,season3,301plf,Monica," Hi, Dad, what are you doing here?"
0,season3,301plf,Mr. Geller," Well, it's your mother's bridge night so I thought that I would come
into the city for a little Monicuddle. (hugs her) Since when did you start smoking cigars?"
0,season3,301plf,Monica," I don't, I just, I just like the smell of them. So, uh, what are you
really doing here Dad?"
0,season3,301plf,Mr. Geller," Well, I just wanted to make sure you were okay."
0,season3,301plf,Monica, What makes you think that I might not be okay?
0,season3,301plf,Mr. Geller, I saw Richard.
0,season3,301plf,Monica, Oh.
0,season3,301plf,Mr. Geller," So, how are you doing?"
0,season3,301plf,Monica," I'm fine, just a little tired, I'm okay. How's Richard doing?"
0,season3,301plf,Mr. Geller, You don't wanna know.
0,season3,301plf,Monica," No, I really, really do."
0,season3,301plf,Mr. Geller," Well, he's doing terrible!"
0,season3,301plf,Monica, Really!
0,season3,301plf,Mr. Geller, Worse than when he broke up with Barbara.
0,season3,301plf,Monica, You're not just saying that are you?
0,season3,301plf,Mr. Geller," No, the man is a mess."
0,season3,301plf,Monica, Was he crying?
0,season3,301plf,Mr. Geller, No.
0,season3,301plf,Monica," Well, do you think he was waiting 'til after you left, so he could cry?"
0,season3,301plf,Mr. Geller, Maybe.
0,season3,301plf,Monica, I think so.
0,season3,301plf,Mr. Geller," Honey, relationships are hard. Like with your Mom and me. You know
after we graduated college we broke up for a while. It seems her Father, your Grandfather,
wanted her to travel around Europe, like he did. Of course, he got to do it on Uncle Sam's
nickel, because he was also strafing German troop trains at the time. However, (turns
around and sees that Monica is sleeping and puts a blanket around her, kisses her, picks
up the cigar, and starts watching the video)"
0,season3,301plf,Rachel," Okay, here we go. I'm Jabba's prisoner, and you have a really weird look
on your face. What? Honey, what is it? Did I get it wrong? Did I get the hair wrong? What?
Did you just picture it differently? What? What?"
0,season3,301plf,Ross," No, no it's, um, it's not you, um, it's um, it's (turns and sees his Mom
standing where Rachel is)"
0,season3,301plf,Ross," I hate Chandler, the bastard ruined my life. (Rachel starts looking around
and down, with a 'What the hell is going on?' look on her face.)"
0,season3,303jam,"<br/>
[Scene"," Chandler and Joey's, Chandler is sitting reading a book and hears the bed in
Joey's room creaking, and does a 'Oh no, not again' look on his face.]"
0,season3,303jam,Joey, (from bedroom) WHOAA!!
0,season3,303jam,Chandler," (going to the bedroom) See Joe, that's why your parents told you not
to jump on the bed."
0,season3,303jam,Monica," Hey, look at me. I'm making jam, been at it since 4 o'clock this
morning."
0,season3,303jam,Ross, Where'd you get fruit at four in the morning?
0,season3,303jam,Monica, Went down to the docks. Bet ya didn't know you could get it wholesale.
0,season3,303jam,Rachel, I didn't know there were docks.
0,season3,303jam,Joey, Hey.
0,season3,303jam,Chandler, Hey.
0,season3,303jam,Ross," Aww, is it broken?"
0,season3,303jam,Joey," No, I gotta wear this thing for a couple weeks. (points to the sling he is
wearing)"
0,season3,303jam,Rachel, Did you tell the doctor you did it jumping up and down on your bed?
0,season3,303jam,Joey, Nooo. I had a story all worked out but then Chandler sold me out.
0,season3,303jam,Chandler," Well, I'm sorry Joe. I didn't think the doctor was gonna buy that it
just *fell* out of the socket."
0,season3,303jam,Joey, What is this? Fruit?
0,season3,303jam,Rachel, Monica's making jam.
0,season3,303jam,Joey," Whoa, jam! I love jam! (to Chandler) Hey, how come we never have jam at
our place?"
0,season3,303jam,Chandler, Because the kids need new shoes.
0,season3,303jam,Monica," I'm going into business people. I'm sick and tired of being depressed
about Richard. I needed a plan, a plan to get over my man. What's the opposite of man?
Jam. (sees Joey trying some jam from the pot) Oh Joey don't! It's way to hot. (Joey
realizes this and spits what he had in his mouth back into the pot.)"
0,season3,303jam,Joey, This will just be my batch.
0,season3,303jam,Phoebe," (turns around) Um, that's it. No. Hey! You! J. Crew guy. Yeah. Why have
you been following me? I mean, all week long everywhere I look there's you."
0,season3,303jam,Guy," You wouldn't return my calls, you sent back my letters...."
0,season3,303jam,Phoebe, What?
0,season3,303jam,Guy," One more chance Ursula, please?"
0,season3,303jam,Phoebe," Oooh. Oh, well this is awkward. "
0,season3,303jam,Guy, Wh..
0,season3,303jam,Phoebe," Um, yeah, you want Ursula, and I'm Phoebe. Twin sisters! Seriously."
0,season3,303jam,Guy," Oh, that's great. I'm stalking the wrong woman. I am such a dingus!"
0,season3,303jam,Phoebe," Oh, you're not a dingus."
0,season3,303jam,Guy," I just, I want you to know I didn't used to be like this. Before I meet
your sister I was like this normal guy who sold beepers and cellular phones."
0,season3,303jam,Phoebe," Well, I mean look it's, it's not your fault, you know. I mean this is
just what, what she does to guys, okay."
0,season3,303jam,Guy, Well thanks. (starts to leave)
0,season3,303jam,Phoebe," Wait, (grabs him) you know what, I got a little story. When I was in
Junior High School I went through this period where I thought I was a witch. And there was
this guidance counselor who said something to me, that I think will help you a lot. He
said okay, 'you're not a witch you're just an average student.' See what I'm saying?"
0,season3,303jam,Guy, Not really.
0,season3,303jam,Phoebe," Um, well, get over it. So, I mean you, you just seem to be a really nice
guy, you know. Don't be so hard on yourself okay."
0,season3,303jam,Guy," Wait. You're right. I know you're right. And, thanks for being so nice.
Here (gives her the flowers he bought.)"
0,season3,303jam,Phoebe," Oh, thanks a lot. Do you want to get a cup of coffee?"
0,season3,303jam,Guy," Yeah, okay."
0,season3,303jam,Phoebe," Okay. (they start to leave, he is still following her) Okay, you don't
have to walk behind me any more."
0,season3,303jam,Guy, Sorry.
0,season3,303jam,Rachel, Mon?
0,season3,303jam,Ross, Mon?
0,season3,303jam,Rachel, (reading) 'Gone for more jars. Back later. Monica Geller.'
0,season3,303jam,Ross," Wait a minute, look."
0,season3,303jam,Rachel, What?
0,season3,303jam,Ross," Look, look, look."
0,season3,303jam,Rachel," What, what, what?"
0,season3,303jam,Ross, It's an empty apartment.
0,season3,303jam,Rachel, Oooh.
0,season3,303jam,Ross, We're all alone in an empty apartment.
0,season3,303jam,Rachel," Honey, come on, I have to be at work in like ten minutes (Ross starts
kissing her neck) Oh, all right, well it's not like I'm employee of the year or anything.
(they fall onto the couch)"
0,season3,303jam,Ross, There it is.
0,season3,303jam,Rachel," Oh, oh, that's what you're talking about. (to Chandler) Hey."
0,season3,303jam,Ross, Hey.
0,season3,303jam,Chandler, Do I look fat?
0,season3,303jam,Chandler," Okay, I accept that. When Janice asked me and I said no, she took that
to mean that I was calling her a cow. "
0,season3,303jam,Rachel," Okay, walk us through it, honey, walk us through it."
0,season3,303jam,Chandler," Okay, well. Janice said 'Hi, do I look fat today?' And I, I looked at
her...."
0,season3,303jam,Ross," Whoa, whoa, whoa. You looked at her. You never look. You just answer, it's
just a reflex. Do I look fat? Nooo! Is she prettier than I am? Noo! Does size matter?"
0,season3,303jam,Rachel, Nooo!
0,season3,303jam,Ross, And it works both ways.
0,season3,303jam,Chandler," Okay, so you both just know this stuff?"
0,season3,303jam,Rachel," Well you know, after about thirty or forty fights, you kinda catch on."
0,season3,303jam,Ross," Okay, for instance. Let's say, Janice is coming back from a trip and she
gives you two options. Option number 1 she'll take a cab home from the airport. Option 2
is you can meet her at baggage claim. Which do you do?"
0,season3,303jam,Chandler," That's easy, baggage claim."
0,season3,303jam,Ross," (buzzes) Wrong! Now you're single. It's actually secret option number
three, you meet her at the gate. That way she knows you love her."
0,season3,303jam,Chandler," Okay, this is good, this is good. All right listen, I have one. Janice
likes to cuddle, at night, which, you know I'm all for. But, uh, you know when you want to
go to sleep, you want some space. So, uh, how do I tell her that without, you know,
accidentally calling her fat or something."
0,season3,303jam,Rachel," Oh honey, I'm sorry we can't help you there, 'cause we're cuddlily
sleepers. (Chandler makes an 'Ewww' face) Okay, I'm late for work."
0,season3,303jam,Ross, Oh.
0,season3,303jam,Rachel, All right are you guys gonna come down?
0,season3,303jam,Ross," Uh, yeah, yeah I'll, I'm right behind you."
0,season3,303jam,Rachel, Good luck Chandler.
0,season3,303jam,Chandler, Thank you Rachel.
0,season3,303jam,Ross, Bye sweetie.
0,season3,303jam,Rachel, Bye hon.
0,season3,303jam,Ross," (blows her a kiss) Okay the sleeping thing. Very tricky business, but
there is something you can do."
0,season3,303jam,Chandler," Well, I thought you guys were cuddlily sleepers."
0,season3,303jam,Ross," Noo! No, not cuddlily, not me, just her. I'm like you, I need the room.
Okay, come here. (they sit on the couch and Ross puts his hands on Chandler's shoulder and
thigh.) Okay, you're in bed..."
0,season3,303jam,Chandler, Yeah. (they both notice where his hands are)
0,season3,303jam,Ross, I'm gonna use the cushion.
0,season3,303jam,Chandler, Yeah.
0,season3,303jam,Ross," Okay, you're in bed. She's over on your side, cuddling. Now you wait for
her to drift off, and then you hug her (demonstrates on the cushion) and roll her back
over to her side of the bed. And then you rollll a-way. Hug for her! Roll for you."
0,season3,303jam,Chandler," Okay, the old hug and roll."
0,season3,303jam,Ross, Yep.
0,season3,303jam,Chandler," Okay, one question."
0,season3,303jam,Ross, Shoot.
0,season3,303jam,Chandler, You're pretending the pillow's a girl right?
0,season3,303jam,Joey," Remember when you where a kid and your Mom would drop you off at the
movies with a jar of jam and a little spoon?"
0,season3,303jam,Rachel, (Looks at him) You're so pretty.
0,season3,303jam,Phoebe, (entering) Hi!
0,season3,303jam,All," Hey, Phoebe."
0,season3,303jam,Phoebe," Hey, oh, you know that guy who's been following me? I talked to him
today."
0,season3,303jam,Joey, (with food in his mouth) You talked to him. Are you crazy?
0,season3,303jam,Phoebe," Okay, first I'm not crazy. And second, say it don't spray it. Anyway his
name is Malcom, and he wasn't following me, I mean he was, but 'cause he thought I was
Ursula, ick. And, that's why, that's why he couldn't just come up and talk to me. 'Cause
of the restraining order."
0,season3,303jam,Chandler," Umm, not feeling better 'bout Malcom."
0,season3,303jam,Phoebe," Ooh! No, no, no, no, he's not like a kook, no. He's just like this, this
very passionate, incredibly romantic guy, that got like a tinsy bit carried away, you
know. And we just get along really well, and he's so cute."
0,season3,303jam,Ross," Oh my God, you've got a crush on your sister's stalker."
0,season3,303jam,Phoebe," No, I'm just gonna help him, you know, get 'de-Ursula-ized', like you
know, like I did for Joey after he went out with her."
0,season3,303jam,Joey," (with his mouthful) Hey, I didn't stalk her. I mean (he sprays Phoebe with
crumbs) "
0,season3,303jam,Phoebe," Okay, I asked for the news, not the weather."
0,season3,303jam,Monica, (entering) Hey guys.
0,season3,303jam,All, Hey Mon.
0,season3,303jam,Monica," Joey, this is for you. (gives him a jar of jam) It's blackberry curin."
0,season3,303jam,Joey, Aww. (tastes it) Ohh!
0,season3,303jam,Chandler," Hey, Joe, I gotta ask. The girl from the Xerox place buck naked (holds
up one hand), or, or a big tub of jam. (holds up the other hand)"
0,season3,303jam,Joey, Put your hands together.
0,season3,303jam,Monica," Joey, take your time with that. That's my last batch."
0,season3,303jam,Joey, No more jam?!
0,season3,303jam,Rachel," Well, what happened to your jam plan?"
0,season3,303jam,Monica," I figured out I need to charge seventeen bucks a jar just to break even.
So, I've got a new plan now. Babies."
0,season3,303jam,Chandler," Well, your gonna need much bigger jars."
0,season3,303jam,Ross, What are you talking about?
0,season3,303jam,Monica, I'm talking about me having a baby.
0,season3,303jam,Ross, What?
0,season3,303jam,Rachel, Are you serious?
0,season3,303jam,Monica," Yeah. The great thing about the jam plan was, I was taking control of my
life. So I asked myself, what is the most important thing to me in the world and that's
when I came up with the baby plan. "
0,season3,303jam,Ross," Well, aren't you forgetin' something? What, what, what is uh, what is that
guy's name? Dad!"
0,season3,303jam,Monica," It took me 28 years to find one man that I wanna spend my life with, if
I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just
stupid."
0,season3,303jam,Chandler," That, that's what's stupid."
0,season3,303jam,Monica," I don't need an actual man, just a couple of his best swimmers. And
there, there are places you can go to get that stuff."
0,season3,303jam,Rachel, Down at the docks again?
0,season3,303jam,Janice, Night-night Bing-a-ling.
